"","id","RMSE","MAE","R2","R","valid_correlations","p_value","meanYactual","meanY","Count"
"74","KTGF143",0.716716613094423,0.658064383561644,0.06162752940923,0.248248926300256,1,0.0342001928491001,0.0958904109589041,0.0958904109589041,73
"75","KTGF146",0.984869960045027,0.778549760407308,0.0075386969815754,-0.0868256700611944,1,0.536445466648533,0.30188679245283,0.30188679245283,53
"76","KTGF147",0.699016330136843,0.658735497835498,0.0373840989538379,-0.193349680511342,1,0.0920223988823565,0.0909090909090909,0.0909090909090909,77
"77","KTGF148",0.764232683631774,0.687045623582766,0.000187386928325118,-0.0136889345211787,1,0.889768438616355,0.133333333333333,0.133333333333333,105
"78","KTGF150",0.582640653110101,0.524488636363636,5.52988331518961e-05,0.00743631852141206,1,0.945178780758843,0.545454545454545,0.545454545454545,88
"79","KTGF153",0.563272771006928,0.52332925170068,0.00126518016293984,0.0355693711350065,1,0.728057249028296,0.0816326530612245,0.0816326530612245,98
"80","KTGF154",0.667590403308824,0.610757088122605,0.000421281880864453,0.020525152395645,1,0.850330526534676,0.149425287356322,0.149425287356322,87
"81","KTGF156",0.609496924583208,0.576250347222222,0.0138943845500204,-0.117874444007259,1,0.25270964915499,0.15625,0.15625,96
"82","KTGF157",0.663979679778649,0.600057952380952,0.000966333041217757,0.0310858977869026,1,0.758824403704569,0.3,0.3,100
"83","KTGF158",1.05682712126487,0.870652112676056,0.0905622906678451,0.300935691914145,1,0.0107682365235164,0.690140845070423,0.690140845070423,71
"84","KTGF527",1.21571750384903,0.96041899288451,0.00119779027356849,0.0346091068010789,1,0.750303992130173,1.18390804597701,1.18390804597701,87
"85","KTGF528",1.67066434255914,1.29538205128205,0.00375676003119328,0.0612924141406853,1,0.71088617080331,1.74358974358974,1.74358974358974,39
"86","KTGF533",1.69056585319911,1.35144230769231,0.00724243071577344,0.0851024718546614,1,0.458805375289182,1.67948717948718,1.67948717948718,78
"87","KTGF540",0.891716539519062,0.687775925925926,0.013424080098048,0.11586233252463,1,0.501003337765717,1.13888888888889,1.13888888888889,36
"88","KTGF544",0.706194074219011,0.625916501650165,0.0569895743424717,0.238724892590764,1,0.0162095870304573,0.346534653465347,0.346534653465347,101
"89","KTGF545",0.648738005245926,0.555999470899471,0.0810000143146365,0.284605014563406,1,0.010020426065981,0.135802469135802,0.135802469135802,81
"90","KTGF549",0.604824598304926,0.530834234234234,1.55746728121623e-05,0.00394647599918741,1,0.981505411749994,0.297297297297297,0.297297297297297,37
"91","KTGF550",0.872412976522552,0.710472222222222,0.0175324786871226,0.132410266547283,1,0.171920438918542,0.722222222222222,0.722222222222222,108
"92","KTGF553",0.686761185451987,0.616195238095238,0.047103807162671,0.217034115204663,1,0.0346320909210176,0.368421052631579,0.368421052631579,95
"93","KTGF556",0.653132520094287,0.556169191919192,0.424304668956028,0.651386727648045,1,3.16926693671607e-09,0.772727272727273,0.772727272727273,66
"94","KTGF557",1.21745821902565,1.00582412280702,4.16468041938926e-05,-0.00645343351975463,1,0.955877247981484,1.19736842105263,1.19736842105263,76
"95","KTGF561",0.729346901845976,0.636193181818182,0.0108268267531069,0.104052038678283,1,0.334664954680016,0.193181818181818,0.193181818181818,88
"96","KTGF562",0.918904057402739,0.750406761006289,0.0159769226115652,0.126399852102624,1,0.196661651705645,0.584905660377358,0.584905660377358,106
"97","KTGF565",0.859993346039073,0.665168055555556,0.00133889988652357,-0.036590980945085,1,0.804977923139122,1.16666666666667,1.16666666666667,48
"98","KTGF570",0.660902578232096,0.585998639455782,0.00856015379484757,0.0925210991874155,1,0.527199386742816,0.387755102040816,0.387755102040816,49
"99","KTGF572",0.668513539741385,0.548949959644875,0.00375274934788832,0.0612596877880415,1,0.644863128546966,0.796610169491525,0.796610169491525,59
