"X","Variable","Importance","Participant"
"K23555.49","Perception",0.006921968,"K23555"
"K23556.47","Perception",0.005654401,"K23556"
"K23557.50","Perception",0.003667078,"K23557"
"K23559.44","Perception",0.022435327,"K23559"
"K23563.42","Perception",0.002367941,"K23563"
"K23565.51","Perception",0.00193159,"K23565"
"KTFG534.47","Perception",0.015584996,"KTFG534"
"KTGF118.56","Perception",0.003034,"KTGF118"
"KTGF120.54","Perception",0.005395105,"KTGF120"
"KTGF122.46","Perception",0.003915455,"KTGF122"
"KTGF124.48","Perception",0.013077897,"KTGF124"
"KTGF125.53","Perception",0.001921648,"KTGF125"
"KTGF126.27","Perception",0.001330103,"KTGF126"
"KTGF127.37","Perception",0.003460971,"KTGF127"
"KTGF129.31","Perception",0.003799627,"KTGF129"
"KTGF130.40","Perception",0.012266509,"KTGF130"
"KTGF136.39","Perception",0.00663333,"KTGF136"
"KTGF138.49","Perception",0.001211843,"KTGF138"
"KTGF142.56","Perception",0.005619232,"KTGF142"
"KTGF143.57","Perception",0.002313352,"KTGF143"
"KTGF146.43","Perception",0.009193092,"KTGF146"
"KTGF147.42","Perception",0.003644281,"KTGF147"
"KTGF148.53","Perception",0.002432581,"KTGF148"
"KTGF150.27","Perception",0.002007667,"KTGF150"
"KTGF153.41","Perception",0.003692769,"KTGF153"
"KTGF154.37","Perception",0.004352691,"KTGF154"
"KTGF156.51","Perception",0.004727706,"KTGF156"
"KTGF157.34","Perception",0.003893584,"KTGF157"
"KTGF158.51","Perception",0.001707427,"KTGF158"
"KTGF527.60","Perception",0.031088325,"KTGF527"
"KTGF528.59","Perception",0.006120376,"KTGF528"
"KTGF533.50","Perception",0.005401905,"KTGF533"
"KTGF540.48","Perception",0.001566444,"KTGF540"
"KTGF544.63","Perception",0.003833382,"KTGF544"
"KTGF545.42","Perception",0.001557158,"KTGF545"
"KTGF549.64","Perception",0.005999519,"KTGF549"
"KTGF550.42","Perception",0.011018154,"KTGF550"
"KTGF553.41","Perception",0.007931928,"KTGF553"
"KTGF556.57","Perception",0.005029083,"KTGF556"
"KTGF557.46","Perception",0.008210649,"KTGF557"
"KTGF561.48","Perception",0.007953159,"KTGF561"
"KTGF562.40","Perception",0.01079745,"KTGF562"
"KTGF565.57","Perception",0.004924188,"KTGF565"
"KTGF570.36","Perception",0.002457986,"KTGF570"
"KTGF572.40","Perception",0.003430506,"KTGF572"
"K23115.54","Period",0.00271397,"K23115"
"K23128.64","Period",0.001202455,"K23128"
"K23134.76","Period",1.37e-05,"K23134"
"K23136.70","Period",0.001039814,"K23136"
"K23144.48","Period",0.001338787,"K23144"
"K23151.55","Period",0.011814444,"K23151"
"K23503.65","Period",0.00493447,"K23503"
"K23532.70","Period",0.004081553,"K23532"
"K23557.59","Period",0.00149151,"K23557"
"K23563.47","Period",0.008505333,"K23563"
"KTGF125.59","Period",0.002570118,"KTGF125"
"KTGF143.68","Period",0.001921889,"KTGF143"
"KTGF527.70","Period",0.003411897,"KTGF527"
"KTGF528.72","Period",0.001436308,"KTGF528"
"KTGF544.72","Period",0.003141299,"KTGF544"
"KTGF549.74","Period",0.001741611,"KTGF549"
"K23101.41","Physical",0.005246017,"K23101"
"K23106.46","Physical",0.006225923,"K23106"
"K23107.33","Physical",0.000428862,"K23107"
"K23109.33","Physical",0.003777274,"K23109"
"K23114.35","Physical",0.003196548,"K23114"
"K23115.41","Physical",0.000709602,"K23115"
"K23117.37","Physical",0.004140452,"K23117"
"K23120.27","Physical",0.003309128,"K23120"
"K23121.47","Physical",0.00291542,"K23121"
"K23122.33","Physical",0.006613501,"K23122"
"K23125.52","Physical",0.007838941,"K23125"
"K23126.36","Physical",0.001646566,"K23126"
"K23128.50","Physical",0.001306856,"K23128"
"K23130.47","Physical",0.01783298,"K23130"
"K23131.33","Physical",0.003289663,"K23131"
"K23133.56","Physical",0.000339028,"K23133"
"K23134.60","Physical",0,"K23134"
"K23136.55","Physical",0.00195755,"K23136"
"K23139.28","Physical",0.003765782,"K23139"
"K23143.31","Physical",9.54e-05,"K23143"
"K23144.39","Physical",0.00163392,"K23144"
"K23145.45","Physical",0.000207467,"K23145"
"K23148.46","Physical",0.001023636,"K23148"
"K23150.40","Physical",0.004154821,"K23150"
"K23151.44","Physical",0.004209111,"K23151"
"K23153.46","Physical",0.001661333,"K23153"
"K23155.32","Physical",0.002239333,"K23155"
"K23502.37","Physical",0.003436151,"K23502"
"K23503.48","Physical",0.012382481,"K23503"
"K23507.33","Physical",0.00232158,"K23507"
"K23508.39","Physical",0.002053333,"K23508"
"K23509.45","Physical",0.003863477,"K23509"
"K23510.48","Physical",0.014683813,"K23510"
"K23517.40","Physical",0.014520098,"K23517"
"K23521.46","Physical",0.01749688,"K23521"
"K23526.44","Physical",0.0055785,"K23526"
"K23529.52","Physical",0.005278514,"K23529"
"K23531.46","Physical",0.003693484,"K23531"
"K23532.52","Physical",0.00393177,"K23532"
"K23533.37","Physical",0.011662528,"K23533"
"K23536.45","Physical",0.0012164,"K23536"
"K23537.51","Physical",0.006987732,"K23537"
"K23540.43","Physical",0.009911556,"K23540"
"K23541.43","Physical",0.0003432,"K23541"
"K23548.51","Physical",0.003506169,"K23548"
"K23552.49","Physical",0.006915319,"K23552"
"K23555.45","Physical",0.002343069,"K23555"
"K23556.43","Physical",0.009392968,"K23556"
"K23557.48","Physical",0.002765657,"K23557"
"K23559.41","Physical",0.002583102,"K23559"
"K23565.47","Physical",0.001233179,"K23565"
"KTFG534.45","Physical",0.009267893,"KTFG534"
"KTGF118.51","Physical",0.002625631,"KTGF118"
"KTGF120.49","Physical",0.002222484,"KTGF120"
"KTGF122.42","Physical",0.007463886,"KTGF122"
"KTGF124.45","Physical",0.005062977,"KTGF124"
"KTGF125.50","Physical",0.003060103,"KTGF125"
"KTGF126.24","Physical",0.009052696,"KTGF126"
"KTGF127.35","Physical",0.000544305,"KTGF127"
"KTGF129.29","Physical",0.002374472,"KTGF129"
"KTGF130.37","Physical",0.006089315,"KTGF130"
"KTGF136.37","Physical",0.008555687,"KTGF136"
"KTGF138.44","Physical",0.00320351,"KTGF138"
"KTGF142.52","Physical",0.013859838,"KTGF142"
"KTGF143.52","Physical",0.000822454,"KTGF143"
"KTGF146.40","Physical",0.002138736,"KTGF146"
"KTGF147.38","Physical",0.00115086,"KTGF147"
"KTGF148.50","Physical",0.001494917,"KTGF148"
"KTGF150.24","Physical",0.002305905,"KTGF150"
"KTGF154.34","Physical",0.003365388,"KTGF154"
"KTGF156.48","Physical",0.00084634,"KTGF156"
"KTGF157.32","Physical",0.003938294,"KTGF157"
"KTGF158.47","Physical",0.001042911,"KTGF158"
"KTGF527.57","Physical",0.002939556,"KTGF527"
"KTGF528.53","Physical",0.002871624,"KTGF528"
"KTGF533.45","Physical",0.002079758,"KTGF533"
"KTGF540.45","Physical",0.000288333,"KTGF540"
"KTGF544.55","Physical",0.002346674,"KTGF544"
"KTGF545.38","Physical",0.004466483,"KTGF545"
"KTGF549.59","Physical",0.005589667,"KTGF549"
"KTGF550.38","Physical",0.00533379,"KTGF550"
"KTGF553.38","Physical",0.007484563,"KTGF553"
"KTGF556.53","Physical",0.004072865,"KTGF556"
"KTGF557.42","Physical",0.016345586,"KTGF557"
"KTGF561.44","Physical",0.009854424,"KTGF561"
"KTGF562.36","Physical",0.009320346,"KTGF562"
"KTGF565.52","Physical",0.012478327,"KTGF565"
"KTGF570.32","Physical",0.000408333,"KTGF570"
"KTGF572.37","Physical",0.019332944,"KTGF572"
"K23101.55","PA VADER",0.005658205,"K23101"
"K23106.58","PA VADER",0.001634256,"K23106"
"K23107.44","PA VADER",0.000173931,"K23107"
"K23109.43","PA VADER",0.002791941,"K23109"
"K23115.56","PA VADER",0.00195006,"K23115"
"K23117.46","PA VADER",0.001352585,"K23117"
"K23120.36","PA VADER",0.002324749,"K23120"
"K23121.58","PA VADER",0.003498012,"K23121"
"K23122.46","PA VADER",0.004514621,"K23122"
"K23125.68","PA VADER",0.002900603,"K23125"
"K23126.50","PA VADER",0.001779096,"K23126"
"K23128.68","PA VADER",0.002934358,"K23128"
"K23130.60","PA VADER",0.000599352,"K23130"
"K23133.72","PA VADER",0.001095556,"K23133"
"K23134.79","PA VADER",0.000289756,"K23134"
"K23136.73","PA VADER",0.00443,"K23136"
"K23143.41","PA VADER",6.6e-05,"K23143"
"K23144.50","PA VADER",0.00260382,"K23144"
"K23145.58","PA VADER",0.005241767,"K23145"
"K23148.62","PA VADER",0.001524315,"K23148"
"K23150.50","PA VADER",0.005067867,"K23150"
"K23151.57","PA VADER",0.002708239,"K23151"
"K23153.62","PA VADER",0.003558537,"K23153"
"K23502.47","PA VADER",0.007049458,"K23502"
"K23503.68","PA VADER",0.006582703,"K23503"
"K23508.52","PA VADER",0.001414321,"K23508"
"K23509.58","PA VADER",0.001375811,"K23509"
"K23510.61","PA VADER",0.010097796,"K23510"
"K23521.61","PA VADER",0.005541114,"K23521"
"K23526.58","PA VADER",0.011217796,"K23526"
"K23529.66","PA VADER",0.004526097,"K23529"
"K23531.59","PA VADER",0.001644581,"K23531"
"K23532.74","PA VADER",0.009957103,"K23532"
"K23533.47","PA VADER",0.007629719,"K23533"
"K23536.60","PA VADER",0.025754311,"K23536"
"K23537.68","PA VADER",0.005058348,"K23537"
"K23541.53","PA VADER",0.001206933,"K23541"
"K23548.66","PA VADER",0.009736857,"K23548"
"K23552.65","PA VADER",0.007846464,"K23552"
"K23555.59","PA VADER",0.008206434,"K23555"
"K23556.56","PA VADER",0.003624072,"K23556"
"K23557.61","PA VADER",0.001687471,"K23557"
"K23559.51","PA VADER",0.001758197,"K23559"
"K23565.61","PA VADER",0.002190933,"K23565"
"KTFG534.58","PA VADER",0.019736622,"KTFG534"
"KTGF118.68","PA VADER",0.004331991,"KTGF118"
"KTGF120.66","PA VADER",0.003446603,"KTGF120"
"KTGF122.54","PA VADER",0.006548065,"KTGF122"
"KTGF124.57","PA VADER",0.004454323,"KTGF124"
"KTGF125.62","PA VADER",0.000923196,"KTGF125"
"KTGF127.43","PA VADER",0.002604743,"KTGF127"
"KTGF130.48","PA VADER",0.001832741,"KTGF130"
"KTGF136.44","PA VADER",0.001271182,"KTGF136"
"KTGF138.58","PA VADER",0.002069804,"KTGF138"
"KTGF142.67","PA VADER",0.001259636,"KTGF142"
"KTGF143.73","PA VADER",0.004367606,"KTGF143"
"KTGF147.50","PA VADER",0.002514184,"KTGF147"
"KTGF148.63","PA VADER",0.003023261,"KTGF148"
"KTGF153.49","PA VADER",0.001475503,"KTGF153"
"KTGF154.41","PA VADER",0.005699812,"KTGF154"
"KTGF156.63","PA VADER",0.004845208,"KTGF156"
"KTGF157.42","PA VADER",0.004411995,"KTGF157"
"KTGF158.63","PA VADER",0.001281775,"KTGF158"
"KTGF527.73","PA VADER",0.009980444,"KTGF527"
"KTGF528.75","PA VADER",0.007743538,"KTGF528"
"KTGF533.62","PA VADER",0.003683844,"KTGF533"
"KTGF540.57","PA VADER",0.022811722,"KTGF540"
"KTGF544.75","PA VADER",0.002536278,"KTGF544"
"KTGF545.51","PA VADER",0.003128875,"KTGF545"
"KTGF549.77","PA VADER",0.010499074,"KTGF549"
"KTGF550.46","PA VADER",0.002845049,"KTGF550"
"KTGF553.52","PA VADER",0.003840032,"KTGF553"
"KTGF556.68","PA VADER",0.004475875,"KTGF556"
"KTGF557.56","PA VADER",0.01832607,"KTGF557"
"KTGF561.56","PA VADER",0.002383341,"KTGF561"
"KTGF562.45","PA VADER",0.004595497,"KTGF562"
"KTGF565.68","PA VADER",0.012867536,"KTGF565"
"KTGF570.43","PA VADER",0.001342222,"KTGF570"
"K23101.12","Personal pronouns",0.002418761,"K23101"
"K23106.12","Personal pronouns",0.003222513,"K23106"
"K23107.11","Personal pronouns",0.001318138,"K23107"
"K23109.12","Personal pronouns",0.007019741,"K23109"
"K23114.12","Personal pronouns",0.005915129,"K23114"
"K23115.12","Personal pronouns",0.023801781,"K23115"
"K23117.12","Personal pronouns",0.013059541,"K23117"
"K23120.12","Personal pronouns",0.005460208,"K23120"
"K23121.12","Personal pronouns",0.00407979,"K23121"
"K23122.12","Personal pronouns",0.007014621,"K23122"
"K23125.12","Personal pronouns",0.004827361,"K23125"
"K23126.11","Personal pronouns",0.0038059,"K23126"
"K23128.12","Personal pronouns",0.00227748,"K23128"
"K23130.12","Personal pronouns",0.008663269,"K23130"
"K23131.11","Personal pronouns",0.003643625,"K23131"
"K23133.12","Personal pronouns",0.006475241,"K23133"
"K23134.12","Personal pronouns",7.31e-21,"K23134"
"K23136.12","Personal pronouns",0.005620713,"K23136"
"K23139.12","Personal pronouns",0.001807399,"K23139"
"K23143.12","Personal pronouns",0.001852179,"K23143"
"K23144.12","Personal pronouns",0.001716822,"K23144"
"K23145.12","Personal pronouns",0.000856111,"K23145"
"K23148.12","Personal pronouns",0.001573576,"K23148"
"K23150.12","Personal pronouns",0.00576559,"K23150"
"K23151.12","Personal pronouns",0.005135795,"K23151"
"K23153.12","Personal pronouns",0.008368981,"K23153"
"K23155.12","Personal pronouns",0.004673829,"K23155"
"K23502.12","Personal pronouns",0.004863049,"K23502"
"K23503.12","Personal pronouns",0.00954432,"K23503"
"K23507.12","Personal pronouns",0.000345205,"K23507"
"K23508.12","Personal pronouns",0.008620286,"K23508"
"K23509.11","Personal pronouns",0.010270939,"K23509"
"K23510.12","Personal pronouns",0.00712908,"K23510"
"K23517.12","Personal pronouns",0.006104622,"K23517"
"K23521.11","Personal pronouns",0.008203619,"K23521"
"K23526.11","Personal pronouns",0.006753873,"K23526"
"K23529.12","Personal pronouns",0.013163014,"K23529"
"K23531.12","Personal pronouns",0.00494071,"K23531"
"K23532.12","Personal pronouns",0.002810966,"K23532"
"K23533.12","Personal pronouns",0.007745374,"K23533"
"K23536.12","Personal pronouns",0.0008355,"K23536"
"K23537.12","Personal pronouns",0.00209821,"K23537"
"K23540.12","Personal pronouns",0.006581752,"K23540"
"K23541.12","Personal pronouns",0.005474973,"K23541"
"K23548.12","Personal pronouns",0.005816096,"K23548"
"K23551.11","Personal pronouns",0.025580583,"K23551"
"K23552.12","Personal pronouns",0.004898696,"K23552"
"K23555.12","Personal pronouns",0.010560307,"K23555"
"K23556.12","Personal pronouns",0.006320721,"K23556"
"K23557.12","Personal pronouns",0.00981998,"K23557"
"K23563.12","Personal pronouns",0.006140237,"K23563"
"K23565.12","Personal pronouns",0.006646431,"K23565"
"KTFG534.11","Personal pronouns",0.007541527,"KTFG534"
"KTGF118.12","Personal pronouns",0.00542273,"KTGF118"
"KTGF120.12","Personal pronouns",0.007045479,"KTGF120"
"KTGF122.12","Personal pronouns",0.004521977,"KTGF122"
"KTGF124.12","Personal pronouns",0.016691519,"KTGF124"
"KTGF125.12","Personal pronouns",0.00427978,"KTGF125"
"KTGF127.12","Personal pronouns",0.006720895,"KTGF127"
"KTGF129.12","Personal pronouns",0.004894795,"KTGF129"
"KTGF130.12","Personal pronouns",0.010449148,"KTGF130"
"KTGF136.12","Personal pronouns",0.005044946,"KTGF136"
"KTGF138.12","Personal pronouns",0.000616549,"KTGF138"
"KTGF142.12","Personal pronouns",0.020501636,"KTGF142"
"KTGF143.12","Personal pronouns",0.003510954,"KTGF143"
"KTGF146.11","Personal pronouns",0.003933302,"KTGF146"
"KTGF147.12","Personal pronouns",0.003571991,"KTGF147"
"KTGF148.12","Personal pronouns",0.002340515,"KTGF148"
"KTGF150.12","Personal pronouns",0.002328071,"KTGF150"
"KTGF153.12","Personal pronouns",0.003497041,"KTGF153"
"KTGF154.12","Personal pronouns",0.002172282,"KTGF154"
"KTGF156.12","Personal pronouns",0.005514018,"KTGF156"
"KTGF157.12","Personal pronouns",0.005866674,"KTGF157"
"KTGF158.12","Personal pronouns",0.00563538,"KTGF158"
"KTGF527.12","Personal pronouns",0.004226667,"KTGF527"
"KTGF528.12","Personal pronouns",0.007868205,"KTGF528"
"KTGF533.12","Personal pronouns",0.006922061,"KTGF533"
"KTGF540.12","Personal pronouns",0.005487722,"KTGF540"
"KTGF544.12","Personal pronouns",0.002908354,"KTGF544"
"KTGF545.11","Personal pronouns",0.001575067,"KTGF545"
"KTGF549.12","Personal pronouns",0.005568352,"KTGF549"
"KTGF550.12","Personal pronouns",0.006212389,"KTGF550"
"KTGF553.11","Personal pronouns",0.005943068,"KTGF553"
"KTGF556.12","Personal pronouns",0.004577927,"KTGF556"
"KTGF557.12","Personal pronouns",0.011394114,"KTGF557"
"KTGF561.12","Personal pronouns",0.006454917,"KTGF561"
"KTGF562.10","Personal pronouns",0.006926878,"KTGF562"
"KTGF565.12","Personal pronouns",0.010544565,"KTGF565"
"KTGF570.12","Personal pronouns",0.00249525,"KTGF570"
"KTGF572.12","Personal pronouns",0.010528159,"KTGF572"
"K23101.16","Prepositionsositions",0.004787983,"K23101"
"K23106.17","Prepositionsositions",0.005812167,"K23106"
"K23107.15","Prepositionsositions",0.000443586,"K23107"
"K23109.16","Prepositionsositions",0.019069193,"K23109"
"K23114.17","Prepositionsositions",0.046446508,"K23114"
"K23115.16","Prepositionsositions",0.003877622,"K23115"
"K23117.16","Prepositionsositions",0.006364881,"K23117"
"K23120.16","Prepositionsositions",0.01082113,"K23120"
"K23121.17","Prepositionsositions",0.049664519,"K23121"
"K23122.17","Prepositionsositions",0.008438851,"K23122"
"K23125.17","Prepositionsositions",0.006150009,"K23125"
"K23126.15","Prepositionsositions",0.006930557,"K23126"
"K23128.18","Prepositionsositions",0.004852472,"K23128"
"K23130.17","Prepositionsositions",0.020647555,"K23130"
"K23131.15","Prepositionsositions",0.008901563,"K23131"
"K23133.19","Prepositionsositions",0.001943519,"K23133"
"K23134.19","Prepositionsositions",7.51e-05,"K23134"
"K23136.18","Prepositionsositions",0.002522016,"K23136"
"K23139.16","Prepositionsositions",0.001184754,"K23139"
"K23142.14","Prepositionsositions",0.008127685,"K23142"
"K23143.16","Prepositionsositions",0.000112923,"K23143"
"K23144.17","Prepositionsositions",0.002376221,"K23144"
"K23145.17","Prepositionsositions",0.000700667,"K23145"
"K23148.17","Prepositionsositions",0.00192543,"K23148"
"K23150.16","Prepositionsositions",0.012282892,"K23150"
"K23151.17","Prepositionsositions",0.007296154,"K23151"
"K23153.17","Prepositionsositions",0.086427481,"K23153"
"K23155.17","Prepositionsositions",0.002471239,"K23155"
"K23156.14","Prepositionsositions",0.012390076,"K23156"
"K23502.16","Prepositionsositions",0.002329191,"K23502"
"K23503.17","Prepositionsositions",0.007045164,"K23503"
"K23507.17","Prepositionsositions",0.000550594,"K23507"
"K23508.16","Prepositionsositions",0.00482556,"K23508"
"K23509.16","Prepositionsositions",0.069998288,"K23509"
"K23510.17","Prepositionsositions",0.00696296,"K23510"
"K23517.17","Prepositionsositions",0.005896471,"K23517"
"K23521.16","Prepositionsositions",0.008894517,"K23521"
"K23526.16","Prepositionsositions",0.008381611,"K23526"
"K23529.17","Prepositionsositions",0.004662785,"K23529"
"K23531.16","Prepositionsositions",0.018676194,"K23531"
"K23532.19","Prepositionsositions",0.005957908,"K23532"
"K23533.17","Prepositionsositions",0.014084864,"K23533"
"K23536.16","Prepositionsositions",0.000570133,"K23536"
"K23537.17","Prepositionsositions",0.013443145,"K23537"
"K23540.17","Prepositionsositions",0.007001908,"K23540"
"K23541.17","Prepositionsositions",0.00114,"K23541"
"K23548.17","Prepositionsositions",0.005397503,"K23548"
"K23551.15","Prepositionsositions",0.007975036,"K23551"
"K23552.17","Prepositionsositions",0.004298083,"K23552"
"K23555.17","Prepositionsositions",0.001988963,"K23555"
"K23556.17","Prepositionsositions",0.008797189,"K23556"
"K23557.17","Prepositionsositions",0.002017412,"K23557"
"K23559.14","Prepositionsositions",0.006549605,"K23559"
"K23563.17","Prepositionsositions",0.004890444,"K23563"
"K23565.17","Prepositionsositions",0.002701241,"K23565"
"KTFG534.16","Prepositionsositions",0.006006601,"KTFG534"
"KTGF118.17","Prepositionsositions",0.003034928,"KTGF118"
"KTGF120.17","Prepositionsositions",0.002644667,"KTGF120"
"KTGF122.17","Prepositionsositions",0.005879455,"KTGF122"
"KTGF124.17","Prepositionsositions",0.014533017,"KTGF124"
"KTGF125.17","Prepositionsositions",0.001022374,"KTGF125"
"KTGF126.14","Prepositionsositions",0.002852205,"KTGF126"
"KTGF127.15","Prepositionsositions",0.004362476,"KTGF127"
"KTGF129.16","Prepositionsositions",0.008650721,"KTGF129"
"KTGF130.16","Prepositionsositions",0.007188111,"KTGF130"
"KTGF136.15","Prepositionsositions",0.024275479,"KTGF136"
"KTGF138.16","Prepositionsositions",0.002820588,"KTGF138"
"KTGF142.18","Prepositionsositions",0.014675677,"KTGF142"
"KTGF143.17","Prepositionsositions",0.001874972,"KTGF143"
"KTGF146.15","Prepositionsositions",0.005503006,"KTGF146"
"KTGF147.16","Prepositionsositions",0.002109868,"KTGF147"
"KTGF148.17","Prepositionsositions",0.00267899,"KTGF148"
"KTGF150.16","Prepositionsositions",0.009034155,"KTGF150"
"KTGF153.17","Prepositionsositions",0.001487822,"KTGF153"
"KTGF154.16","Prepositionsositions",0.007820369,"KTGF154"
"KTGF156.17","Prepositionsositions",0.001816951,"KTGF156"
"KTGF157.16","Prepositionsositions",0.003434095,"KTGF157"
"KTGF158.18","Prepositionsositions",0.006003653,"KTGF158"
"KTGF527.20","Prepositionsositions",0.004408754,"KTGF527"
"KTGF528.17","Prepositionsositions",0.008727692,"KTGF528"
"KTGF533.17","Prepositionsositions",0.012631593,"KTGF533"
"KTGF540.18","Prepositionsositions",0.032556519,"KTGF540"
"KTGF544.18","Prepositionsositions",0.003820125,"KTGF544"
"KTGF545.17","Prepositionsositions",0.003424817,"KTGF545"
"KTGF549.20","Prepositionsositions",0.004449722,"KTGF549"
"KTGF550.16","Prepositionsositions",0.00645034,"KTGF550"
"KTGF553.15","Prepositionsositions",0.006012659,"KTGF553"
"KTGF556.17","Prepositionsositions",0.00208224,"KTGF556"
"KTGF557.17","Prepositionsositions",0.016560596,"KTGF557"
"KTGF561.16","Prepositionsositions",0.002875462,"KTGF561"
"KTGF562.14","Prepositionsositions",0.00895058,"KTGF562"
"KTGF565.17","Prepositionsositions",0.004605275,"KTGF565"
"KTGF570.16","Prepositionsositions",0.008554597,"KTGF570"
"KTGF572.16","Prepositionsositions",0.016283414,"KTGF572"
"K23101.11","Pronoun",0.002014769,"K23101"
"K23106.11","Pronoun",0.005852321,"K23106"
"K23107.10","Pronoun",0.000940437,"K23107"
"K23109.11","Pronoun",0.009755222,"K23109"
"K23114.11","Pronoun",0.018164512,"K23114"
"K23115.11","Pronoun",0.022326945,"K23115"
"K23117.11","Pronoun",0.057561637,"K23117"
"K23120.11","Pronoun",0.00689824,"K23120"
"K23121.11","Pronoun",0.01225537,"K23121"
"K23122.11","Pronoun",0.004860092,"K23122"
"K23125.11","Pronoun",0.012866953,"K23125"
"K23126.10","Pronoun",0.002585616,"K23126"
"K23128.11","Pronoun",0.002511073,"K23128"
"K23130.11","Pronoun",0.021219275,"K23130"
"K23131.10","Pronoun",0.013225923,"K23131"
"K23133.11","Pronoun",0.001125463,"K23133"
"K23134.11","Pronoun",0.014131008,"K23134"
"K23136.11","Pronoun",0.005051152,"K23136"
