,Variable,Importance,Participant,NLP
K23521,Negations ,0.006152816,K23521,LIWC
K23529,Negations ,0.000881667,K23529,LIWC
K23532,Negations ,0.001013655,K23532,LIWC
K23537,Negations ,0.003642804,K23537,LIWC
K23540,Negations ,0.001728588,K23540,LIWC
K23541,Negations ,0,K23541,LIWC
K23548,Negations ,0.035615672,K23548,LIWC
K23551,Negations ,0.005602016,K23551,LIWC
K23552,Negations ,0.002508227,K23552,LIWC
K23555,Negations ,0.001641217,K23555,LIWC
K23557,Negations ,0.00538602,K23557,LIWC
K23563,Negations ,0.00798196,K23563,LIWC
K23565,Negations ,0.01101599,K23565,LIWC
KTFG534,Negations ,0.00955236,KTFG534,LIWC
KTGF118,Negations ,0.001609099,KTGF118,LIWC
KTGF120,Negations ,0.002072659,KTGF120,LIWC
KTGF124,Negations ,0.00180108,KTGF124,LIWC
KTGF126,Negations ,0.004468967,KTGF126,LIWC
KTGF129,Negations ,0.003271618,KTGF129,LIWC
KTGF130,Negations ,0.029096343,KTGF130,LIWC
KTGF138,Negations ,0.00045,KTGF138,LIWC
KTGF142,Negations ,0.000128687,KTGF142,LIWC
KTGF143,Negations ,0,KTGF143,LIWC
KTGF146,Negations ,0.003896717,KTGF146,LIWC
KTGF147,Negations ,0.006319965,KTGF147,LIWC
KTGF156,Negations ,0,KTGF156,LIWC
KTGF158,Negations ,0,KTGF158,LIWC
KTGF527,Negations ,0.011162515,KTGF527,LIWC
KTGF528,Negations ,0.000897197,KTGF528,LIWC
KTGF544,Negations ,0.004567979,KTGF544,LIWC
KTGF545,Negations ,0.009939917,KTGF545,LIWC
KTGF549,Negations ,0.001067741,KTGF549,LIWC
KTGF553,Negations ,0.000957233,KTGF553,LIWC
KTGF556,Negations ,0.007918115,KTGF556,LIWC
KTGF561,Negations ,0.000972515,KTGF561,LIWC
KTGF562,Negations ,0.003493013,KTGF562,LIWC
KTGF565,Negations ,0.0021421,KTGF565,LIWC
K23101,Nervous GPT ,0.001283094,K23101,GPT
K23106,Nervous GPT ,0.019850385,K23106,GPT
K23107,Nervous GPT ,0.001774103,K23107,GPT
K23109,Nervous GPT ,0.005484726,K23109,GPT
K23114,Nervous GPT ,0.002183063,K23114,GPT
K23115,Nervous GPT ,0.002509771,K23115,GPT
K23117,Nervous GPT ,0.014669584,K23117,GPT
K23120,Nervous GPT ,0.001882957,K23120,GPT
K23121,Nervous GPT ,0.001316667,K23121,GPT
K23125,Nervous GPT ,0.00197389,K23125,GPT
K23126,Nervous GPT ,0.011524721,K23126,GPT
K23128,Nervous GPT ,0.003659854,K23128,GPT
K23129,Nervous GPT ,0.000859795,K23129,GPT
K23131,Nervous GPT ,0.000121379,K23131,GPT
K23133,Nervous GPT ,0.003111954,K23133,GPT
K23134,Nervous GPT ,0,K23134,GPT
K23139,Nervous GPT ,7.77E-05,K23139,GPT
K23144,Nervous GPT ,0.002239454,K23144,GPT
K23145,Nervous GPT ,0.005259538,K23145,GPT
K23148,Nervous GPT ,0.000962291,K23148,GPT
K23150,Nervous GPT ,0.006605922,K23150,GPT
K23151,Nervous GPT ,0.003451333,K23151,GPT
K23153,Nervous GPT ,0.002866421,K23153,GPT
K23155,Nervous GPT ,0.001176667,K23155,GPT
K23156,Nervous GPT ,0.000154318,K23156,GPT
K23502,Nervous GPT ,0.012118276,K23502,GPT
K23503,Nervous GPT ,0.002610795,K23503,GPT
K23507,Nervous GPT ,0.00060274,K23507,GPT
K23508,Nervous GPT ,0.006937167,K23508,GPT
K23509,Nervous GPT ,0.00153928,K23509,GPT
K23510,Nervous GPT ,0.00149968,K23510,GPT
K23517,Nervous GPT ,0.005749764,K23517,GPT
K23521,Nervous GPT ,0.004046068,K23521,GPT
K23526,Nervous GPT ,0.0015355,K23526,GPT
K23529,Nervous GPT ,0.003258111,K23529,GPT
K23531,Nervous GPT ,2.10E-22,K23531,GPT
K23532,Nervous GPT ,0.001347379,K23532,GPT
K23533,Nervous GPT ,0.003248315,K23533,GPT
K23537,Nervous GPT ,0.003727355,K23537,GPT
K23540,Nervous GPT ,0.002024157,K23540,GPT
K23541,Nervous GPT ,0.0006792,K23541,GPT
K23548,Nervous GPT ,0.001482296,K23548,GPT
K23551,Nervous GPT ,0.009812267,K23551,GPT
K23552,Nervous GPT ,0.003398884,K23552,GPT
K23555,Nervous GPT ,0.00362327,K23555,GPT
K23556,Nervous GPT ,0.007122347,K23556,GPT
K23557,Nervous GPT ,0.002451972,K23557,GPT
K23559,Nervous GPT ,0.00088051,K23559,GPT
K23563,Nervous GPT ,0.005058741,K23563,GPT
K23565,Nervous GPT ,0.004473467,K23565,GPT
KTFG534,Nervous GPT ,0.00246009,KTFG534,GPT
KTGF118,Nervous GPT ,0.000718225,KTGF118,GPT
KTGF120,Nervous GPT ,0.000631531,KTGF120,GPT
KTGF122,Nervous GPT ,0.002397402,KTGF122,GPT
KTGF124,Nervous GPT ,0.003834253,KTGF124,GPT
KTGF126,Nervous GPT ,0.009337846,KTGF126,GPT
KTGF129,Nervous GPT ,0.003429361,KTGF129,GPT
KTGF130,Nervous GPT ,0.005256213,KTGF130,GPT
KTGF136,Nervous GPT ,0.014457296,KTGF136,GPT
KTGF138,Nervous GPT ,0.000240098,KTGF138,GPT
KTGF142,Nervous GPT ,0.001686061,KTGF142,GPT
KTGF143,Nervous GPT ,0,KTGF143,GPT
KTGF146,Nervous GPT ,0.01562361,KTGF146,GPT
KTGF147,Nervous GPT ,0.000464035,KTGF147,GPT
KTGF150,Nervous GPT ,0.000752119,KTGF150,GPT
KTGF154,Nervous GPT ,0.003626439,KTGF154,GPT
KTGF156,Nervous GPT ,0,KTGF156,GPT
KTGF157,Nervous GPT ,0.004891612,KTGF157,GPT
KTGF158,Nervous GPT ,0.000153803,KTGF158,GPT
KTGF527,Nervous GPT ,0.005896367,KTGF527,GPT
KTGF528,Nervous GPT ,0.006255248,KTGF528,GPT
KTGF533,Nervous GPT ,0.001817446,KTGF533,GPT
KTGF540,Nervous GPT ,0.000274444,KTGF540,GPT
KTGF544,Nervous GPT ,0.002430875,KTGF544,GPT
KTGF545,Nervous GPT ,0.003311789,KTGF545,GPT
KTGF549,Nervous GPT ,0.004577981,KTGF549,GPT
KTGF550,Nervous GPT ,0.01184584,KTGF550,GPT
KTGF553,Nervous GPT ,0.005175333,KTGF553,GPT
KTGF556,Nervous GPT ,0.002376844,KTGF556,GPT
KTGF557,Nervous GPT ,0.010677219,KTGF557,GPT
KTGF561,Nervous GPT ,0.000445682,KTGF561,GPT
KTGF562,Nervous GPT ,0.003914617,KTGF562,GPT
KTGF565,Nervous GPT ,0.003086768,KTGF565,GPT
KTGF570,Nervous GPT ,0.001277486,KTGF570,GPT
KTGF572,Nervous GPT ,0.011294171,KTGF572,GPT
K23101,Neutral,0.005220026,K23101,VADER
K23106,Neutral,0.008282692,K23106,VADER
K23107,Neutral,0.005897448,K23107,VADER
K23109,Neutral,0.001777793,K23109,VADER
K23114,Neutral,0.000846667,K23114,VADER
K23115,Neutral,0.002695443,K23115,VADER
K23117,Neutral,0.004091662,K23117,VADER
K23120,Neutral,0.001410504,K23120,VADER
K23121,Neutral,0.001242457,K23121,VADER
K23125,Neutral,0.002371087,K23125,VADER
K23126,Neutral,0.002975607,K23126,VADER
K23128,Neutral,0.004270683,K23128,VADER
K23129,Neutral,0.001259805,K23129,VADER
K23131,Neutral,0.000252414,K23131,VADER
K23133,Neutral,0.00508937,K23133,VADER
K23134,Neutral,0.001381463,K23134,VADER
K23144,Neutral,0.002844105,K23144,VADER
K23145,Neutral,0.010610894,K23145,VADER
K23148,Neutral,0.00113257,K23148,VADER
K23150,Neutral,0.005925826,K23150,VADER
K23151,Neutral,0.004741778,K23151,VADER
K23153,Neutral,0.007635489,K23153,VADER
K23155,Neutral,0.002382186,K23155,VADER
K23502,Neutral,0.008790071,K23502,VADER
K23503,Neutral,0.008320594,K23503,VADER
K23507,Neutral,0.000575251,K23507,VADER
K23508,Neutral,0.004573202,K23508,VADER
K23509,Neutral,0.001675803,K23509,VADER
K23510,Neutral,0.002940113,K23510,VADER
K23517,Neutral,0.009011148,K23517,VADER
K23521,Neutral,0.012675152,K23521,VADER
K23526,Neutral,0.011742397,K23526,VADER
K23529,Neutral,0.003514,K23529,VADER
K23531,Neutral,0.005219355,K23531,VADER
K23532,Neutral,0.005327241,K23532,VADER
K23533,Neutral,0.006382444,K23533,VADER
K23537,Neutral,0.006045217,K23537,VADER
K23540,Neutral,0.004929359,K23540,VADER
K23541,Neutral,0.003035,K23541,VADER
K23548,Neutral,0.007525492,K23548,VADER
K23551,Neutral,0.004190926,K23551,VADER
K23552,Neutral,0.006347014,K23552,VADER
K23555,Neutral,0.002802825,K23555,VADER
K23556,Neutral,0.00754209,K23556,VADER
K23557,Neutral,0.002574094,K23557,VADER
K23559,Neutral,0.004287027,K23559,VADER
K23563,Neutral,0.007293656,K23563,VADER
K23565,Neutral,0.016562245,K23565,VADER
KTFG534,Neutral,0.005075399,KTFG534,VADER
KTGF118,Neutral,0.002736631,KTGF118,VADER
KTGF120,Neutral,0.003547619,KTGF120,VADER
KTGF122,Neutral,0.00578847,KTGF122,VADER
KTGF124,Neutral,0.008096368,KTGF124,VADER
KTGF130,Neutral,0.001913333,KTGF130,VADER
KTGF136,Neutral,0.004798299,KTGF136,VADER
KTGF138,Neutral,0.004005745,KTGF138,VADER
KTGF142,Neutral,0.001722283,KTGF142,VADER
KTGF143,Neutral,0.000131667,KTGF143,VADER
KTGF146,Neutral,0.001651761,KTGF146,VADER
KTGF147,Neutral,0.000334474,KTGF147,VADER
KTGF154,Neutral,0.007004635,KTGF154,VADER
KTGF156,Neutral,0.001960611,KTGF156,VADER
KTGF157,Neutral,0.000566585,KTGF157,VADER
KTGF158,Neutral,0.000153465,KTGF158,VADER
KTGF527,Neutral,0.005997111,KTGF527,VADER
KTGF528,Neutral,0.006765829,KTGF528,VADER
KTGF533,Neutral,0.003779368,KTGF533,VADER
KTGF540,Neutral,0.000771111,KTGF540,VADER
KTGF544,Neutral,0.003321785,KTGF544,VADER
KTGF545,Neutral,0.001972929,KTGF545,VADER
KTGF549,Neutral,0.005554963,KTGF549,VADER
KTGF550,Neutral,0.007228138,KTGF550,VADER
KTGF553,Neutral,0.003819412,KTGF553,VADER
KTGF556,Neutral,0.025229813,KTGF556,VADER
KTGF557,Neutral,0.003202465,KTGF557,VADER
KTGF561,Neutral,0.001972311,KTGF561,VADER
KTGF562,Neutral,0.008778774,KTGF562,VADER
KTGF565,Neutral,0.005383348,KTGF565,VADER
KTGF570,Neutral,0.002830563,KTGF570,VADER
KTGF572,Neutral,0.014130053,KTGF572,VADER
K23101,PA GPT,0.002412991,K23101,GPT
K23106,PA GPT,3.08E-05,K23106,GPT
K23107,PA GPT,0.003399529,K23107,GPT
K23109,PA GPT,0.001452378,K23109,GPT
K23114,PA GPT,0.044961459,K23114,GPT
K23115,PA GPT,0.002805249,K23115,GPT
K23117,PA GPT,0.039868393,K23117,GPT
K23120,PA GPT,0.001163615,K23120,GPT
K23121,PA GPT,0.001246049,K23121,GPT
K23125,PA GPT,0.003360986,K23125,GPT
K23126,PA GPT,0.004437096,K23126,GPT
K23128,PA GPT,0.003436715,K23128,GPT
K23129,PA GPT,0.002990226,K23129,GPT
K23131,PA GPT,0.000860904,K23131,GPT
K23133,PA GPT,0.001570463,K23133,GPT
K23134,PA GPT,0.001212683,K23134,GPT
K23139,PA GPT,0.01014341,K23139,GPT
K23144,PA GPT,0.000976421,K23144,GPT
K23145,PA GPT,0.007457567,K23145,GPT
K23148,PA GPT,0.002101721,K23148,GPT
K23150,PA GPT,0.007725241,K23150,GPT
K23151,PA GPT,0.01449735,K23151,GPT
K23153,PA GPT,0.010299463,K23153,GPT
K23155,PA GPT,0.000900388,K23155,GPT
K23156,PA GPT,0.036064227,K23156,GPT
K23502,PA GPT,0.003179644,K23502,GPT
K23503,PA GPT,0.011102097,K23503,GPT
K23507,PA GPT,0.002985534,K23507,GPT
K23508,PA GPT,0.004237,K23508,GPT
K23509,PA GPT,0.008874644,K23509,GPT
K23510,PA GPT,0.0188389,K23510,GPT
K23517,PA GPT,0.005220376,K23517,GPT
K23521,PA GPT,0.018411664,K23521,GPT
K23526,PA GPT,0.042131873,K23526,GPT
K23529,PA GPT,0.003739389,K23529,GPT
K23531,PA GPT,0.000205935,K23531,GPT
K23532,PA GPT,0.002197724,K23532,GPT
K23533,PA GPT,0.00328192,K23533,GPT
K23537,PA GPT,0.004170846,K23537,GPT
K23540,PA GPT,0.005514065,K23540,GPT
K23541,PA GPT,0.020337013,K23541,GPT
K23548,PA GPT,0.00836382,K23548,GPT
K23551,PA GPT,0.01789066,K23551,GPT
K23552,PA GPT,0.002754159,K23552,GPT
K23555,PA GPT,0.001675968,K23555,GPT
K23556,PA GPT,0.002390551,K23556,GPT
K23557,PA GPT,0.002194167,K23557,GPT
K23559,PA GPT,0.001166143,K23559,GPT
K23563,PA GPT,0.012541148,K23563,GPT
K23565,PA GPT,0.015344677,K23565,GPT
KTFG534,PA GPT,0.129680913,KTFG534,GPT
KTGF118,PA GPT,0.000347486,KTGF118,GPT
KTGF120,PA GPT,0.00173442,KTGF120,GPT
KTGF122,PA GPT,0.064863045,KTGF122,GPT
KTGF124,PA GPT,0.005580989,KTGF124,GPT
KTGF126,PA GPT,0.005063648,KTGF126,GPT
KTGF129,PA GPT,0.005758953,KTGF129,GPT
KTGF130,PA GPT,0.0444705,KTGF130,GPT
KTGF136,PA GPT,0.007111942,KTGF136,GPT
KTGF138,PA GPT,0.002605706,KTGF138,GPT
KTGF142,PA GPT,0.000486182,KTGF142,GPT
KTGF143,PA GPT,3.56E-05,KTGF143,GPT
KTGF146,PA GPT,0.021679942,KTGF146,GPT
KTGF147,PA GPT,0.000734895,KTGF147,GPT
KTGF150,PA GPT,0.004602333,KTGF150,GPT
KTGF154,PA GPT,0.001541553,KTGF154,GPT
KTGF156,PA GPT,0.000820625,KTGF156,GPT
KTGF157,PA GPT,0.001527041,KTGF157,GPT
KTGF158,PA GPT,0.001021408,KTGF158,GPT
KTGF527,PA GPT,0.017726374,KTGF527,GPT
KTGF528,PA GPT,0.011965214,KTGF528,GPT
KTGF533,PA GPT,0.007849524,KTGF533,GPT
KTGF540,PA GPT,0.003491667,KTGF540,GPT
KTGF544,PA GPT,0.011468396,KTGF544,GPT
KTGF545,PA GPT,0.008077708,KTGF545,GPT
KTGF549,PA GPT,0.00230963,KTGF549,GPT
KTGF550,PA GPT,0.006262638,KTGF550,GPT
KTGF553,PA GPT,0.003436695,KTGF553,GPT
KTGF556,PA GPT,0.042628594,KTGF556,GPT
KTGF557,PA GPT,0.007075601,KTGF557,GPT
KTGF561,PA GPT,0.000643273,KTGF561,GPT
KTGF562,PA GPT,0.004341229,KTGF562,GPT
KTGF565,PA GPT,0.001741768,KTGF565,GPT
KTGF570,PA GPT,0.003107694,KTGF570,GPT
KTGF572,PA GPT,0.006211582,KTGF572,GPT
K23101,Perception,0.011712205,K23101,LIWC
K23106,Perception,8.54E-05,K23106,LIWC
K23107,Perception,0.003270149,K23107,LIWC
K23109,Perception,0.006531548,K23109,LIWC
K23114,Perception,0.003529946,K23114,LIWC
K23115,Perception,0.005110547,K23115,LIWC
K23117,Perception,0.008022533,K23117,LIWC
K23120,Perception,0.000761128,K23120,LIWC
K23121,Perception,0.002086037,K23121,LIWC
K23125,Perception,0.004739881,K23125,LIWC
K23126,Perception,0.014644219,K23126,LIWC
K23128,Perception,0.009776325,K23128,LIWC
K23129,Perception,0.0026172,K23129,LIWC
K23131,Perception,0.00380705,K23131,LIWC
K23133,Perception,0.003733657,K23133,LIWC
K23134,Perception,6.63E-05,K23134,LIWC
K23139,Perception,5.95E-05,K23139,LIWC
K23144,Perception,0.001993774,K23144,LIWC
K23145,Perception,0.004156267,K23145,LIWC
K23148,Perception,0.003589455,K23148,LIWC
K23150,Perception,0.002934564,K23150,LIWC
K23151,Perception,0.00835053,K23151,LIWC
K23153,Perception,0.007968148,K23153,LIWC
K23155,Perception,0.000871922,K23155,LIWC
K23156,Perception,0.007432591,K23156,LIWC
K23502,Perception,0.00156368,K23502,LIWC
K23503,Perception,0.005978621,K23503,LIWC
K23507,Perception,0.00261189,K23507,LIWC
K23508,Perception,0.004075929,K23508,LIWC
K23509,Perception,0.005255992,K23509,LIWC
K23510,Perception,0.002615487,K23510,LIWC
K23517,Perception,0.005431022,K23517,LIWC
K23521,Perception,0.01948767,K23521,LIWC
K23526,Perception,0.006413246,K23526,LIWC
K23529,Perception,0.003926347,K23529,LIWC
K23531,Perception,0.001573333,K23531,LIWC
K23532,Perception,0.005567701,K23532,LIWC
K23533,Perception,0.006021819,K23533,LIWC
K23537,Perception,0.006781196,K23537,LIWC
K23540,Perception,0.004063346,K23540,LIWC
K23541,Perception,0.002027027,K23541,LIWC
K23548,Perception,0.009585323,K23548,LIWC
K23551,Perception,0.006188058,K23551,LIWC
K23552,Perception,0.00334729,K23552,LIWC
K23555,Perception,0.003003238,K23555,LIWC
K23556,Perception,0.028046664,K23556,LIWC
K23557,Perception,0.004283755,K23557,LIWC
K23559,Perception,0.011608204,K23559,LIWC
K23563,Perception,0.015651665,K23563,LIWC
K23565,Perception,0.007070718,K23565,LIWC
KTFG534,Perception,0.00840785,KTFG534,LIWC
KTGF118,Perception,0.00210391,KTGF118,LIWC
KTGF120,Perception,0.001227507,KTGF120,LIWC
KTGF122,Perception,0.004386886,KTGF122,LIWC
KTGF124,Perception,0.005290144,KTGF124,LIWC
KTGF126,Perception,0.003503678,KTGF126,LIWC
KTGF129,Perception,0.019192752,KTGF129,LIWC
KTGF130,Perception,0.020284426,KTGF130,LIWC
KTGF136,Perception,0.016111729,KTGF136,LIWC
KTGF138,Perception,0.001011176,KTGF138,LIWC
KTGF142,Perception,0.002121111,KTGF142,LIWC
KTGF143,Perception,1.67E-06,KTGF143,LIWC
KTGF146,Perception,0.004848415,KTGF146,LIWC
KTGF147,Perception,0.000990684,KTGF147,LIWC
KTGF150,Perception,0.001830452,KTGF150,LIWC
KTGF154,Perception,0.003606643,KTGF154,LIWC
KTGF156,Perception,0.00035875,KTGF156,LIWC
KTGF157,Perception,0.001011871,KTGF157,LIWC
KTGF158,Perception,2.96E-21,KTGF158,LIWC
KTGF527,Perception,0.008119492,KTGF527,LIWC
KTGF528,Perception,0.004654872,KTGF528,LIWC
KTGF533,Perception,0.004218848,KTGF533,LIWC
KTGF540,Perception,0.001973056,KTGF540,LIWC
KTGF544,Perception,0.002881186,KTGF544,LIWC
KTGF545,Perception,0.003962092,KTGF545,LIWC
KTGF549,Perception,0.004767722,KTGF549,LIWC
KTGF550,Perception,0.005701087,KTGF550,LIWC
KTGF553,Perception,0.005229362,KTGF553,LIWC
KTGF556,Perception,0.019098104,KTGF556,LIWC
KTGF557,Perception,0.004003702,KTGF557,LIWC
KTGF561,Perception,0.001237775,KTGF561,LIWC
KTGF562,Perception,0.004583094,KTGF562,LIWC
KTGF565,Perception,0.006396609,KTGF565,LIWC
KTGF570,Perception,0.004483819,KTGF570,LIWC
KTGF572,Perception,0.00739598,KTGF572,LIWC
K23101,Physical,0.004012667,K23101,LIWC
K23106,Physical,0.000116154,K23106,LIWC
K23107,Physical,0.007347716,K23107,LIWC
K23109,Physical,0.003617444,K23109,LIWC
K23114,Physical,0.001707027,K23114,LIWC
K23115,Physical,0.003118647,K23115,LIWC
K23117,Physical,0.00904261,K23117,LIWC
K23120,Physical,0.002766692,K23120,LIWC
K23121,Physical,0.001158519,K23121,LIWC
K23125,Physical,0.005168676,K23125,LIWC
K23126,Physical,0.010447662,K23126,LIWC
K23128,Physical,0.006312764,K23128,LIWC
K23129,Physical,0.001299179,K23129,LIWC
K23131,Physical,0.001594674,K23131,LIWC
K23133,Physical,0.000862556,K23133,LIWC
K23134,Physical,0,K23134,LIWC
K23139,Physical,0.000109752,K23139,LIWC
K23144,Physical,0.001165238,K23144,LIWC
K23145,Physical,0.004278198,K23145,LIWC
K23148,Physical,0.001611406,K23148,LIWC
K23150,Physical,0.002031405,K23150,LIWC
K23151,Physical,0.002457477,K23151,LIWC
K23153,Physical,0.003204241,K23153,LIWC
K23155,Physical,0.000783488,K23155,LIWC
K23502,Physical,0.001890187,K23502,LIWC
K23503,Physical,0.00459758,K23503,LIWC
K23507,Physical,0.004033635,K23507,LIWC
K23508,Physical,0.001767779,K23508,LIWC
K23509,Physical,0.001165492,K23509,LIWC
K23510,Physical,0.076970833,K23510,LIWC
K23517,Physical,0.008836311,K23517,LIWC
K23521,Physical,0.029163524,K23521,LIWC
K23526,Physical,0.001153278,K23526,LIWC
K23529,Physical,0.002373944,K23529,LIWC
K23531,Physical,0,K23531,LIWC
K23532,Physical,0.003577287,K23532,LIWC
K23533,Physical,0.005930431,K23533,LIWC
K23537,Physical,0.00739401,K23537,LIWC
K23540,Physical,0.002717542,K23540,LIWC
K23541,Physical,0.001926907,K23541,LIWC
K23548,Physical,0.004036497,K23548,LIWC
K23552,Physical,0.005213275,K23552,LIWC
K23555,Physical,0.002324021,K23555,LIWC
K23556,Physical,0.011049578,K23556,LIWC
K23557,Physical,0.006097275,K23557,LIWC
K23559,Physical,0.001283374,K23559,LIWC
K23565,Physical,0.006143701,K23565,LIWC
KTFG534,Physical,0.00726385,KTFG534,LIWC
KTGF118,Physical,0.001280631,KTGF118,LIWC
KTGF120,Physical,0.001196365,KTGF120,LIWC
KTGF122,Physical,0.001919205,KTGF122,LIWC
KTGF124,Physical,0.004197977,KTGF124,LIWC
KTGF126,Physical,0.006233516,KTGF126,LIWC
KTGF129,Physical,0.008700201,KTGF129,LIWC
KTGF130,Physical,0.004945972,KTGF130,LIWC
KTGF136,Physical,0.018828836,KTGF136,LIWC
KTGF138,Physical,0.002202725,KTGF138,LIWC
KTGF142,Physical,0.002429576,KTGF142,LIWC
KTGF143,Physical,0,KTGF143,LIWC
KTGF146,Physical,0.00361483,KTGF146,LIWC
KTGF147,Physical,0.021282465,KTGF147,LIWC
KTGF150,Physical,0.004481238,KTGF150,LIWC
KTGF154,Physical,0.001707004,KTGF154,LIWC
KTGF156,Physical,1.67E-06,KTGF156,LIWC
KTGF157,Physical,0.00207697,KTGF157,LIWC
KTGF158,Physical,3.69E-21,KTGF158,LIWC
KTGF527,Physical,0.009357672,KTGF527,LIWC
KTGF528,Physical,0.009785282,KTGF528,LIWC
KTGF533,Physical,0.005951325,KTGF533,LIWC
KTGF540,Physical,6.67E-06,KTGF540,LIWC
KTGF544,Physical,0.003583605,KTGF544,LIWC
KTGF545,Physical,0.005430742,KTGF545,LIWC
KTGF549,Physical,0.002358667,KTGF549,LIWC
KTGF550,Physical,0.008524049,KTGF550,LIWC
KTGF553,Physical,0.001801871,KTGF553,LIWC
KTGF556,Physical,0.002020906,KTGF556,LIWC
KTGF557,Physical,0.011101693,KTGF557,LIWC
KTGF561,Physical,0.000565076,KTGF561,LIWC
KTGF562,Physical,0.00989171,KTGF562,LIWC
KTGF565,Physical,0.006588072,KTGF565,LIWC
KTGF570,Physical,0.002067139,KTGF570,LIWC
KTGF572,Physical,0.005398525,KTGF572,LIWC
K23101,PA VADER,0.004001385,K23101,VADER
K23106,PA VADER,0.006062692,K23106,VADER
K23107,PA VADER,0.005190046,K23107,VADER
K23109,PA VADER,0.001104319,K23109,VADER
K23115,PA VADER,0.002612,K23115,VADER
K23117,PA VADER,0.004745671,K23117,VADER
K23120,PA VADER,0.003078188,K23120,VADER
K23121,PA VADER,0.001050457,K23121,VADER
K23125,PA VADER,0.002604274,K23125,VADER
K23126,PA VADER,0.001066429,K23126,VADER
K23128,PA VADER,0.007595707,K23128,VADER
K23129,PA VADER,0.000878564,K23129,VADER
K23133,PA VADER,0.007994917,K23133,VADER
K23134,PA VADER,1.76E-05,K23134,VADER
K23144,PA VADER,0.000989855,K23144,VADER
K23145,PA VADER,0.009261522,K23145,VADER
K23148,PA VADER,0.002374127,K23148,VADER
K23150,PA VADER,0.002378472,K23150,VADER
K23151,PA VADER,0.006979402,K23151,VADER
K23153,PA VADER,0.003138685,K23153,VADER
K23502,PA VADER,0.00737584,K23502,VADER
K23503,PA VADER,0.003080521,K23503,VADER
K23508,PA VADER,0.002385381,K23508,VADER
K23509,PA VADER,0.000383864,K23509,VADER
K23510,PA VADER,0.002078233,K23510,VADER
K23521,PA VADER,0.012885211,K23521,VADER
K23526,PA VADER,0.002166,K23526,VADER
K23529,PA VADER,0.003628861,K23529,VADER
K23531,PA VADER,0.000309677,K23531,VADER
K23532,PA VADER,0.002969641,K23532,VADER
K23533,PA VADER,0.003029574,K23533,VADER
K23537,PA VADER,0.004483935,K23537,VADER
K23541,PA VADER,0.0014616,K23541,VADER
K23548,PA VADER,0.006003746,K23548,VADER
K23552,PA VADER,0.004776,K23552,VADER
K23555,PA VADER,0.003847958,K23555,VADER
K23556,PA VADER,0.002562462,K23556,VADER
K23557,PA VADER,0.00283899,K23557,VADER
K23559,PA VADER,0.001550333,K23559,VADER
K23565,PA VADER,0.015987566,K23565,VADER
KTFG534,PA VADER,0.004196517,KTFG534,VADER
KTGF118,PA VADER,0.001226387,KTGF118,VADER
KTGF120,PA VADER,0.002056758,KTGF120,VADER
KTGF122,PA VADER,0.003652924,KTGF122,VADER
KTGF124,PA VADER,0.006404074,KTGF124,VADER
KTGF130,PA VADER,0.000890556,KTGF130,VADER
KTGF136,PA VADER,0.003666476,KTGF136,VADER
KTGF138,PA VADER,0.001964314,KTGF138,VADER
KTGF142,PA VADER,0.001066101,KTGF142,VADER
KTGF143,PA VADER,1.06E-05,KTGF143,VADER
KTGF147,PA VADER,1.26E-05,KTGF147,VADER
KTGF154,PA VADER,0.004730205,KTGF154,VADER
KTGF156,PA VADER,1.67E-06,KTGF156,VADER
KTGF157,PA VADER,0.000501177,KTGF157,VADER
KTGF158,PA VADER,5.54E-21,KTGF158,VADER
KTGF527,PA VADER,0.008206313,KTGF527,VADER
KTGF528,PA VADER,0.018952068,KTGF528,VADER
KTGF533,PA VADER,0.004546597,KTGF533,VADER
KTGF540,PA VADER,1.93E-21,KTGF540,VADER
KTGF544,PA VADER,0.004389903,KTGF544,VADER
KTGF545,PA VADER,0.003802092,KTGF545,VADER
KTGF549,PA VADER,0.005206796,KTGF549,VADER
KTGF550,PA VADER,0.005138638,KTGF550,VADER
KTGF553,PA VADER,0.003082925,KTGF553,VADER
KTGF556,PA VADER,0.001996781,KTGF556,VADER
KTGF557,PA VADER,0.006087123,KTGF557,VADER
KTGF561,PA VADER,0.000626424,KTGF561,VADER
KTGF562,PA VADER,0.012331833,KTGF562,VADER
KTGF565,PA VADER,0.005897781,KTGF565,VADER
KTGF570,PA VADER,0.004837569,KTGF570,VADER
K23101,Personal pronouns ,0.003597641,K23101,LIWC
K23106,Personal pronouns ,2.20E-21,K23106,LIWC
K23107,Personal pronouns ,0.002868874,K23107,LIWC
K23109,Personal pronouns ,0.003204059,K23109,LIWC
K23114,Personal pronouns ,0.000934505,K23114,LIWC
K23115,Personal pronouns ,0.007686055,K23115,LIWC
K23117,Personal pronouns ,0.012570755,K23117,LIWC
K23120,Personal pronouns ,0.002391256,K23120,LIWC
K23121,Personal pronouns ,0.002647889,K23121,LIWC
