"X","Variable","Importance","Participant","NLP"
"K23117.21","Drives",0.014012562962963,"K23117","LIWC"
"K23117.22","Affiliation",0.0115503259259259,"K23117","LIWC"
"K23117.23","Cognition",0.00597226666666667,"K23117","LIWC"
"K23117.24","Cognitive processes",0.00338272592592593,"K23117","LIWC"
"K23117.25","Insight",0.0019546,"K23117","LIWC"
"K23117.26","Cause",0.00322105925925926,"K23117","LIWC"
"K23117.27","Affect",0.00274877037037037,"K23117","LIWC"
"K23117.28","Negative tone",0.00385328888888889,"K23117","LIWC"
"K23117.29","Social",0.00759324444444445,"K23117","LIWC"
"K23117.30","Social referents",0.00847737037037037,"K23117","LIWC"
"K23117.31","Friend",0.00636444444444444,"K23117","LIWC"
"K23117.32","Male",0.00293706666666666,"K23117","LIWC"
"K23117.33","Lifestyle",0.0115472888888889,"K23117","LIWC"
"K23117.34","Leisure",0.0265600814814815,"K23117","LIWC"
"K23117.35","Home",0.00503637037037037,"K23117","LIWC"
"K23117.36","Work",0.0363136222222222,"K23117","LIWC"
"K23117.37","Physical",0.00414045185185185,"K23117","LIWC"
"K23117.38","Food",0.00278311851851852,"K23117","LIWC"
"K23117.39","Acquire",0.00960275555555555,"K23117","LIWC"
"K23117.40","Allure",0.0145335037037037,"K23117","LIWC"
"K23117.41","Perception",0.00693132592592593,"K23117","LIWC"
"K23117.42","Space",0.0100952666666667,"K23117","LIWC"
"K23117.43","Time LIWC",0.0031386074074074,"K23117","LIWC"
"K23117.44","FocusPresent",0.00746845925925926,"K23117","LIWC"
"K23117.45","Compound",0.023317762962963,"K23117","LIWC"
"K23117.46","PA VADER",0.00135258518518518,"K23117","Vader"
"K23117.47","Neutral VADER",0.0122286,"K23117","LIWC"
"K23117.48","ThoughtLength",0.0221070666666667,"K23117","LIWC"
"K23117.49","StressLength",0.0760634740740741,"K23117","Text leangth"
"K23117.50","EnjoyLength",0.0105766814814815,"K23117","Text leangth"
"K23117.51","Topic_t1",0.0140756444444444,"K23117","LDA"
"K23117.52","Topic_t2",0.00873703703703704,"K23117","LDA"
"K23117.53","Topic_t3",0.0128798814814815,"K23117","LDA"
"K23117.54","Topic_t4",0.0147468888888889,"K23117","LDA"
"K23117.55","Topic_t5",0.00617156296296296,"K23117","LDA"
"K23117.56","Topic_t6",0.0149444296296296,"K23117","LDA"
"K23117.57","Happy GPT",0.00515659259259258,"K23117","GPT"
"K23117.58","Sad GPT",0.0625450888888889,"K23117","GPT"
"K23117.59","Nervous GPT",0.00450168888888889,"K23117","GPT"
"K23117.60","Interested GPT",0.00347865185185185,"K23117","GPT"
"K23117.61","Angry GPT",0.00885134074074075,"K23117","GPT"
"K23117.62","Excited GPT",0.00311734814814815,"K23117","GPT"
"K23117.63","Bored GPT",0.00507552592592592,"K23117","GPT"
"K23117.64","NA GPT",0.037987,"K23117","GPT"
"K23117.65","PA GPT",0.00715977777777778,"K23117","GPT"
"K23120.1","Time",0.00733428851540616,"K23120","Time"
"K23120.2","Word Count",0.00695246275946276,"K23120","Text leangth"
"K23120.3","Analytic",0.00673968550403845,"K23120","LIWC"
"K23120.4","Clout",0.00527220512820513,"K23120","LIWC"
"K23120.5","Authentic",0.00867150493096647,"K23120","LIWC"
"K23120.6","WordPerSentence",0.00661975824175825,"K23120","Text leangth"
"K23120.7","BigWords",0.00600360233918129,"K23120","LIWC"
"K23120.8","Dictionary",0.0071924632034632,"K23120","LIWC"
"K23120.9","Linguistic",0.0100421964375494,"K23120","LIWC"
"K23120.10","Function",0.0065112844932845,"K23120","LIWC"
"K23120.11","Pronoun",0.00689823981573982,"K23120","LIWC"
"K23120.12","Personal pronouns",0.00546020797720798,"K23120","LIWC"
"K23120.13","i",0.00484569230769231,"K23120","LIWC"
"K23120.14","Determiners",0.00351479587079587,"K23120","LIWC"
"K23120.15","Article",0.00703948840048841,"K23120","LIWC"
"K23120.16","Preposition",0.0108211303851344,"K23120","LIWC"
"K23120.17","Auxiliary verbs",0.00302042857142857,"K23120","LIWC"
"K23120.18","Adverbs",0.00242212454212454,"K23120","LIWC"
"K23120.19","Verb",0.00532657712657713,"K23120","LIWC"
"K23120.20","Drives",0.0063962673992674,"K23120","LIWC"
"K23120.21","Affiliation",0.00749003418803419,"K23120","LIWC"
"K23120.22","Social",0.00382296425796426,"K23120","LIWC"
"K23120.23","Lifestyle",0.00615621367521368,"K23120","LIWC"
"K23120.24","Leisure",0.00359394507636613,"K23120","LIWC"
"K23120.25","Home",0.0070868517892364,"K23120","LIWC"
"K23120.26","Work",0.00339877777777778,"K23120","LIWC"
"K23120.27","Physical",0.0033091282051282,"K23120","LIWC"
"K23120.28","Food",0.00279123361823362,"K23120","LIWC"
"K23120.29","Acquire",0.00163946723646724,"K23120","LIWC"
"K23120.30","Allure",0.00405476068376068,"K23120","LIWC"
"K23120.31","Perception",0.00756223809523809,"K23120","LIWC"
"K23120.32","Space",0.00872596092796093,"K23120","LIWC"
"K23120.33","Time LIWC",0.00413761538461539,"K23120","LIWC"
"K23120.34","FocusPresent",0.00202762407527113,"K23120","LIWC"
"K23120.35","Compound",0.00458904667881139,"K23120","LIWC"
"K23120.36","PA VADER",0.00232474886877828,"K23120","Vader"
"K23120.37","Neutral VADER",0.00611495156695157,"K23120","LIWC"
"K23120.38","ThoughtLength",0.00434607081807082,"K23120","LIWC"
"K23120.39","StressLength",0.0138364572649573,"K23120","Text leangth"
"K23120.40","EnjoyLength",0.0058892150997151,"K23120","Text leangth"
"K23120.41","Topic_t1",0.0100921623931624,"K23120","LDA"
"K23120.42","Topic_t2",0.00671473748473749,"K23120","LDA"
"K23120.43","Topic_t3",0.0057127148962149,"K23120","LDA"
"K23120.44","Topic_t4",0.00540707692307693,"K23120","LDA"
"K23120.45","Topic_t5",0.0148445217560218,"K23120","LDA"
"K23120.46","Topic_t6",0.00949825213675214,"K23120","LDA"
"K23120.47","Happy GPT",0.00208152625152625,"K23120","GPT"
"K23120.48","Sad GPT",0.00751308547008547,"K23120","GPT"
"K23120.49","Nervous GPT",0.0164946011396011,"K23120","GPT"
"K23120.50","Interested GPT",0.00588049572649573,"K23120","GPT"
"K23120.51","Angry GPT",0.00833122222222223,"K23120","GPT"
"K23120.52","Excited GPT",0.00711055270655271,"K23120","GPT"
"K23120.53","Bored GPT",0.0127837150997151,"K23120","GPT"
"K23120.54","NA GPT",0.0223272905982906,"K23120","GPT"
"K23120.55","PA GPT",0.0113823136308136,"K23120","GPT"
"K23121.1","Time",0.0862394814814815,"K23121","Time"
"K23121.2","Word Count",0.00469930864197531,"K23121","Text leangth"
"K23121.3","Analytic",0.0264910864197531,"K23121","LIWC"
"K23121.4","Clout",0.000399259259259259,"K23121","LIWC"
"K23121.5","Authentic",0.00684104938271605,"K23121","LIWC"
"K23121.6","WordPerSentence",0.0019650987654321,"K23121","Text leangth"
"K23121.7","BigWords",0.0122006049382716,"K23121","LIWC"
"K23121.8","Dictionary",0.0178437283950617,"K23121","LIWC"
"K23121.9","Linguistic",0.00856423456790124,"K23121","LIWC"
"K23121.10","Function",0.00128130864197531,"K23121","LIWC"
"K23121.11","Pronoun",0.0122553703703704,"K23121","LIWC"
"K23121.12","Personal pronouns",0.00407979012345679,"K23121","LIWC"
"K23121.13","i",0.00575866666666667,"K23121","LIWC"
"K23121.14","Impersonal pronouns",0.00106662962962963,"K23121","LIWC"
"K23121.15","Determiners",0.00176130864197531,"K23121","LIWC"
"K23121.16","Article",0.0609208395061728,"K23121","LIWC"
"K23121.17","Preposition",0.0496645185185185,"K23121","LIWC"
"K23121.18","Auxiliary verbs",0.0246677777777778,"K23121","LIWC"
"K23121.19","Adverbs",0.00320340740740741,"K23121","LIWC"
"K23121.20","Conjunctions",0.00660198765432099,"K23121","LIWC"
"K23121.21","Verb",0.00743734567901234,"K23121","LIWC"
"K23121.22","Adjectives",0.00118666666666667,"K23121","LIWC"
"K23121.23","Quantity",0.000451654320987654,"K23121","LIWC"
"K23121.24","Drives",0.0052550987654321,"K23121","LIWC"
"K23121.25","Affiliation",0.00779076543209877,"K23121","LIWC"
"K23121.26","Cognition",0.00849217283950618,"K23121","LIWC"
"K23121.27","Cognitive processes",0.0116488888888889,"K23121","LIWC"
"K23121.28","Insight",0.00127282716049383,"K23121","LIWC"
"K23121.29","Cause",0.000287407407407407,"K23121","LIWC"
"K23121.30","Tentative",0.000291851851851852,"K23121","LIWC"
"K23121.31","Differentiation",0.000681481481481481,"K23121","LIWC"
"K23121.32","Affect",0.00158466666666667,"K23121","LIWC"
"K23121.33","Positive tone",0.0047372962962963,"K23121","LIWC"
"K23121.34","Negative tone",0.00112518518518519,"K23121","LIWC"
"K23121.35","Emotion",0.00149262962962963,"K23121","LIWC"
"K23121.36","PA LIWC",0.000578518518518518,"K23121","LIWC"
"K23121.37","NA LIWC",0.00194814814814815,"K23121","LIWC"
"K23121.38","Anxiety LIWC",5.40740740740741e-05,"K23121","LIWC"
"K23121.39","Social",0.00118988888888889,"K23121","LIWC"
"K23121.40","Socbehav",0.000842592592592593,"K23121","LIWC"
"K23121.41","Social referents",0.0125814567901235,"K23121","LIWC"
"K23121.42","Friend",0.00679898765432099,"K23121","LIWC"
"K23121.43","Lifestyle",0.0107081975308642,"K23121","LIWC"
"K23121.44","Leisure",0.0233071728395062,"K23121","LIWC"
"K23121.45","Home",0.00637507407407407,"K23121","LIWC"
"K23121.46","Work",0.00205925925925926,"K23121","LIWC"
"K23121.47","Physical",0.00291541975308642,"K23121","LIWC"
"K23121.48","Allure",0.00316082716049383,"K23121","LIWC"
"K23121.49","Perception",0.0123990617283951,"K23121","LIWC"
"K23121.50","Motion",0.000676444444444443,"K23121","LIWC"
"K23121.51","Space",0.00616282716049382,"K23121","LIWC"
"K23121.52","Time LIWC",0.00142514814814815,"K23121","LIWC"
"K23121.53","FocusPast",0.0316163703703704,"K23121","LIWC"
"K23121.54","FocusFuture",0.000951358024691358,"K23121","LIWC"
"K23121.55","AllPunc",0.00145833333333333,"K23121","LIWC"
"K23121.56","Apostrophes",0.000354814814814815,"K23121","LIWC"
"K23121.57","Compound",0.0107250864197531,"K23121","LIWC"
"K23121.58","PA VADER",0.00349801234567901,"K23121","Vader"
"K23121.59","Neutral VADER",0.00746735802469136,"K23121","LIWC"
"K23121.60","NA VADER",0.00228646913580247,"K23121","Vader"
"K23121.61","ThoughtLength",0.0029271975308642,"K23121","LIWC"
"K23121.62","StressLength",0.0102026913580247,"K23121","Text leangth"
"K23121.63","EnjoyLength",0.00346179012345679,"K23121","Text leangth"
"K23121.64","Topic_t1",0.024693987654321,"K23121","LDA"
"K23121.65","Topic_t2",0.00992155555555556,"K23121","LDA"
"K23121.66","Topic_t3",0.00393128395061728,"K23121","LDA"
"K23121.67","Topic_t4",0.0218368641975309,"K23121","LDA"
"K23121.68","Topic_t5",0.0370503580246914,"K23121","LDA"
"K23121.69","Topic_t6",0.011259950617284,"K23121","LDA"
"K23121.70","Happy GPT",0.00121962962962963,"K23121","GPT"
"K23121.71","Sad GPT",0.00274407407407407,"K23121","GPT"
"K23121.72","Nervous GPT",0.00244888888888889,"K23121","GPT"
"K23121.73","Interested GPT",0.00456986419753087,"K23121","GPT"
"K23121.74","Angry GPT",0,"K23121","GPT"
"K23121.75","Excited GPT",0.000197777777777777,"K23121","GPT"
"K23121.76","Bored GPT",0.000520197530864197,"K23121","GPT"
"K23121.77","NA GPT",0.00229940740740741,"K23121","GPT"
"K23121.78","PA GPT",0.00143812345679012,"K23121","GPT"
"K23122.1","Time",0.0207043448275862,"K23122","Time"
"K23122.2","Word Count",0.00739850574712643,"K23122","Text leangth"
"K23122.3","Analytic",0.00517746469622331,"K23122","LIWC"
"K23122.4","Clout",0.00597067323481116,"K23122","LIWC"
"K23122.5","Authentic",0.00269508045977011,"K23122","LIWC"
"K23122.6","WordPerSentence",0.00535004597701149,"K23122","Text leangth"
"K23122.7","BigWords",0.00343114285714285,"K23122","LIWC"
"K23122.8","Dictionary",0.00526318883415435,"K23122","LIWC"
"K23122.9","Linguistic",0.00405933333333333,"K23122","LIWC"
"K23122.10","Function",0.00599579967159278,"K23122","LIWC"
"K23122.11","Pronoun",0.00486009195402299,"K23122","LIWC"
"K23122.12","Personal pronouns",0.00701462068965517,"K23122","LIWC"
"K23122.13","i",0.0105151001642036,"K23122","LIWC"
"K23122.14","Impersonal pronouns",0.0035255632183908,"K23122","LIWC"
"K23122.15","Determiners",0.00282980952380952,"K23122","LIWC"
"K23122.16","Article",0.00192287356321839,"K23122","LIWC"
"K23122.17","Preposition",0.00843885057471264,"K23122","LIWC"
"K23122.18","Negations",0.00395029885057472,"K23122","LIWC"
"K23122.19","Verb",0.00314011494252874,"K23122","LIWC"
"K23122.20","Adjectives",0.00263091954022989,"K23122","LIWC"
"K23122.21","Quantity",0.00188956321839081,"K23122","LIWC"
"K23122.22","Drives",0.00589006896551724,"K23122","LIWC"
"K23122.23","Affiliation",0.0135448117629497,"K23122","LIWC"
"K23122.24","Achieve",0.00136280459770115,"K23122","LIWC"
"K23122.25","Cognition",0.00218928735632184,"K23122","LIWC"
"K23122.26","Allnone",0.0036052183908046,"K23122","LIWC"
"K23122.27","Affect",0.00246275444096134,"K23122","LIWC"
"K23122.28","Positive tone",0.00240643349753694,"K23122","LIWC"
"K23122.29","Social",0.00883301149425287,"K23122","LIWC"
"K23122.30","Lifestyle",0.00514385579937304,"K23122","LIWC"
"K23122.31","Leisure",0.00773857471264368,"K23122","LIWC"
"K23122.32","Work",0.00311671264367816,"K23122","LIWC"
"K23122.33","Physical",0.00661350082101806,"K23122","LIWC"
"K23122.34","Food",0.00414066666666667,"K23122","LIWC"
"K23122.35","Acquire",0.00847901149425287,"K23122","LIWC"
"K23122.36","Allure",0.00473098850574713,"K23122","LIWC"
"K23122.37","Perception",0.00320903448275862,"K23122","LIWC"
"K23122.38","Motion",0.00678425287356322,"K23122","LIWC"
"K23122.39","Space",0.00206873891625616,"K23122","LIWC"
"K23122.40","Visual",0.000422068965517242,"K23122","LIWC"
"K23122.41","Time LIWC",0.00347590804597701,"K23122","LIWC"
"K23122.42","FocusPast",0.0040548777429467,"K23122","LIWC"
"K23122.43","AllPunc",0.00356806896551724,"K23122","LIWC"
"K23122.44","Exclam",0.00258112643678161,"K23122","LIWC"
"K23122.45","Compound",0.011516183908046,"K23122","LIWC"
"K23122.46","PA VADER",0.00451462068965517,"K23122","Vader"
"K23122.47","Neutral VADER",0.00932825287356322,"K23122","LIWC"
"K23122.48","ThoughtLength",0.00452252873563218,"K23122","LIWC"
"K23122.49","StressLength",0.00623248275862069,"K23122","Text leangth"
"K23122.50","EnjoyLength",0.00952101149425287,"K23122","Text leangth"
"K23122.51","Topic_t1",0.00489885057471264,"K23122","LDA"
"K23122.52","Topic_t2",0.00491611494252874,"K23122","LDA"
"K23122.53","Topic_t3",0.00666011494252874,"K23122","LDA"
"K23122.54","Topic_t4",0.00766087356321839,"K23122","LDA"
"K23122.55","Topic_t5",0.00809266666666666,"K23122","LDA"
"K23122.56","Topic_t6",0.00409250574712644,"K23122","LDA"
"K23122.57","Happy GPT",0.000246390804597701,"K23122","GPT"
"K23122.58","Sad GPT",0.00405167816091954,"K23122","GPT"
"K23122.59","Nervous GPT",0.00294904761904762,"K23122","GPT"
"K23122.60","Interested GPT",0.00444714942528736,"K23122","GPT"
"K23122.61","Angry GPT",0.000600068965517242,"K23122","GPT"
"K23122.62","Excited GPT",0.00335703448275862,"K23122","GPT"
"K23122.63","Bored GPT",0.00248126436781609,"K23122","GPT"
"K23122.64","NA GPT",0.00649644484251381,"K23122","GPT"
"K23122.65","PA GPT",0.00330002298850575,"K23122","GPT"
"K23125.1","Time",0.00969859360730593,"K23125","Time"
"K23125.2","Word Count",0.0065011598173516,"K23125","Text leangth"
"K23125.3","Analytic",0.0106720456621005,"K23125","LIWC"
"K23125.4","Clout",0.00650412785388128,"K23125","LIWC"
"K23125.5","Authentic",0.00360981735159817,"K23125","LIWC"
"K23125.6","WordPerSentence",0.00505791780821918,"K23125","Text leangth"
"K23125.7","BigWords",0.00730331506849315,"K23125","LIWC"
"K23125.8","Dictionary",0.00593258186562296,"K23125","LIWC"
"K23125.9","Linguistic",0.0122653881278539,"K23125","LIWC"
"K23125.10","Function",0.0140860365296804,"K23125","LIWC"
"K23125.11","Pronoun",0.0128669528158295,"K23125","LIWC"
"K23125.12","Personal pronouns",0.00482736073059361,"K23125","LIWC"
"K23125.13","i",0.00525157990867579,"K23125","LIWC"
"K23125.14","Impersonal pronouns",0.00754325114155251,"K23125","LIWC"
"K23125.15","Determiners",0.00438750684931507,"K23125","LIWC"
"K23125.16","Article",0.00361957077625571,"K23125","LIWC"
"K23125.17","Preposition",0.00615000913242009,"K23125","LIWC"
"K23125.18","Auxiliary verbs",0.00487588127853881,"K23125","LIWC"
"K23125.19","Adverbs",0.00506561643835616,"K23125","LIWC"
"K23125.20","Conjunctions",0.00304179908675799,"K23125","LIWC"
"K23125.21","Negations",0.00239177168949772,"K23125","LIWC"
"K23125.22","Verb",0.00372001826484019,"K23125","LIWC"
"K23125.23","Adjectives",0.00865911415525114,"K23125","LIWC"
"K23125.24","Quantity",0.00769731506849315,"K23125","LIWC"
"K23125.25","Drives",0.00183111415525114,"K23125","LIWC"
"K23125.26","Affiliation",0.00212334855403349,"K23125","LIWC"
"K23125.27","Achieve",0.00346997260273972,"K23125","LIWC"
"K23125.28","Cognition",0.0105718356164384,"K23125","LIWC"
"K23125.29","Allnone",0.00332352511415525,"K23125","LIWC"
"K23125.30","Cognitive processes",0.0100045479452055,"K23125","LIWC"
"K23125.31","Insight",0.00648212785388128,"K23125","LIWC"
"K23125.32","Cause",0.00639307762557077,"K23125","LIWC"
"K23125.33","Discrepancy",0.00253027397260274,"K23125","LIWC"
"K23125.34","Certitude",0.00140404261796042,"K23125","LIWC"
"K23125.35","Differentiation",0.00356742465753425,"K23125","LIWC"
"K23125.36","Affect",0.00303014611872146,"K23125","LIWC"
"K23125.37","Positive tone",0.00261893150684931,"K23125","LIWC"
"K23125.38","Negative tone",0.00539575342465753,"K23125","LIWC"
"K23125.39","Emotion",0.0021194703196347,"K23125","LIWC"
"K23125.40","PA LIWC",0.000996264840182648,"K23125","LIWC"
"K23125.41","NA LIWC",0.00143369863013699,"K23125","LIWC"
"K23125.42","Social",0.00734700456621004,"K23125","LIWC"
"K23125.43","Socbehav",0.00273435616438356,"K23125","LIWC"
"K23125.44","Communication",0.00241254794520548,"K23125","LIWC"
"K23125.45","Social referents",0.00694175342465753,"K23125","LIWC"
"K23125.46","Family",0.00177868493150685,"K23125","LIWC"
"K23125.47","Friend",0.00203771689497717,"K23125","LIWC"
"K23125.48","Lifestyle",0.00320853881278539,"K23125","LIWC"
"K23125.49","Leisure",0.00439863318112633,"K23125","LIWC"
"K23125.50","Home",0.00235742465753425,"K23125","LIWC"
"K23125.51","Work",0.00314936073059361,"K23125","LIWC"
"K23125.52","Physical",0.0078389406392694,"K23125","LIWC"
"K23125.53","Food",0.00506910502283105,"K23125","LIWC"
"K23125.54","Need",0.00165900456621005,"K23125","LIWC"
"K23125.55","Acquire",0.00711820743639922,"K23125","LIWC"
"K23125.56","Allure",0.00921853881278538,"K23125","LIWC"
"K23125.57","Perception",0.00187590867579909,"K23125","LIWC"
"K23125.58","Motion",0.0016774794520548,"K23125","LIWC"
"K23125.59","Space",0.0021709497716895,"K23125","LIWC"
"K23125.60","Visual",0.00199014307458143,"K23125","LIWC"
"K23125.61","Time LIWC",0.00865930593607306,"K23125","LIWC"
"K23125.62","FocusPast",0.00284626484018265,"K23125","LIWC"
"K23125.63","FocusPresent",0.00765669406392694,"K23125","LIWC"
"K23125.64","FocusFuture",0.00211845662100457,"K23125","LIWC"
"K23125.65","AllPunc",0.00758247184170472,"K23125","LIWC"
"K23125.66","Apostrophes",0.00268630136986301,"K23125","LIWC"
"K23125.67","Compound",0.00667426484018265,"K23125","LIWC"
"K23125.68","PA VADER",0.00290060273972603,"K23125","Vader"
"K23125.69","Neutral VADER",0.00338676712328767,"K23125","LIWC"
"K23125.70","NA VADER",0.00127668493150685,"K23125","Vader"
"K23125.71","ThoughtLength",0.00626338812785389,"K23125","LIWC"
"K23125.72","StressLength",0.01543299543379,"K23125","Text leangth"
"K23125.73","EnjoyLength",0.00348435616438356,"K23125","Text leangth"
"K23125.74","Topic_t1",0.00429356164383562,"K23125","LDA"
"K23125.75","Topic_t2",0.00266259360730594,"K23125","LDA"
"K23125.76","Topic_t3",0.00536803652968037,"K23125","LDA"
"K23125.77","Topic_t4",0.00452046575342466,"K23125","LDA"
"K23125.78","Topic_t5",0.00484459360730594,"K23125","LDA"
"K23125.79","Topic_t6",0.00939131506849315,"K23125","LDA"
"K23125.80","Happy GPT",0.00618773515981736,"K23125","GPT"
